attendance_rate_14d,attendance_rate_30d,absence_streak,late_ratio_14d,gpa_overall,avg_grade_last5,grade_trend,exam_fail_rate,homework_completion_rate,overdue_rate,missed_homework_streak,has_overdue_payment,max_debt_days,overdue_payment_count,dropped_out
0.992611,0.961996,0.100000,0.040757,0.657111,0.587511,0.499610,0.107112,0.894720,0.090830,0.000000,1.000000,0.020245,0.400000,0.000000
0.847883,0.817491,0.000000,0.071583,0.686884,0.697814,0.613525,0.005205,0.926863,0.145138,0.000000,0.000000,0.000000,0.000000,0.000000
0.565813,0.650187,0.100000,0.269863,0.658576,0.596346,0.263069,0.443941,0.409144,0.433300,0.300000,1.000000,0.020904,0.400000,0.000000
0.742834,0.707702,0.000000,0.076731,0.692053,0.614288,0.466126,0.200552,0.738788,0.257733,0.200000,0.000000,0.000000,0.000000,0.000000
0.026699,0.065756,0.900000,0.347146,0.328261,0.300542,0.053077,0.655956,0.044455,0.625843,0.500000,1.000000,0.496295,0.800000,0.000000
0.478376,0.441382,0.100000,0.464335,0.712591,0.708289,0.544007,0.246674,0.548045,0.327033,0.200000,0.000000,0.000000,0.000000,0.000000
0.507145,0.437705,0.200000,0.273260,0.410572,0.134329,0.478325,0.561675,0.551983,0.393115,0.200000,1.000000,0.029627,0.200000,1.000000
0.726291,0.684296,0.000000,0.296622,0.682662,0.681667,0.323341,0.181168,0.800518,0.155648,0.000000,0.000000,0.000000,0.000000,0.000000
0.605777,0.634498,0.000000,0.118492,0.759860,0.719183,0.421738,0.041116,0.827958,0.247115,0.000000,0.000000,0.000000,0.000000,0.000000
0.865895,0.848944,0.100000,0.347560,0.799252,0.947604,0.469311,0.086234,0.837995,0.301364,0.100000,1.000000,0.102775,0.400000,0.000000
0.949292,0.963453,0.000000,0.133002,0.722608,0.689204,0.577078,0.053650,0.866057,0.151409,0.000000,0.000000,0.000000,0.000000,0.000000
0.715886,0.694978,0.100000,0.188231,0.482291,0.543043,0.254110,0.036132,0.901236,0.258127,0.200000,1.000000,0.001517,0.200000,0.000000
0.126093,0.220524,0.100000,0.127289,0.307979,0.178863,0.284154,0.421148,0.284271,0.731176,0.300000,0.000000,0.000000,0.000000,1.000000
0.742428,0.743375,0.000000,0.108728,0.837349,0.849817,0.791149,0.117197,0.694726,0.041551,0.000000,0.000000,0.000000,0.000000,0.000000
0.431607,0.527517,0.400000,0.749341,0.434091,0.280024,0.348710,0.592282,0.496646,0.462174,0.500000,1.000000,0.017597,0.600000,0.000000
0.518024,0.618914,0.300000,0.346936,0.401267,0.260719,0.366526,0.744736,0.415936,0.534816,0.200000,0.000000,0.000000,0.000000,0.000000
0.357583,0.494514,0.300000,0.415790,0.438944,0.385683,0.292719,0.501677,0.382630,0.380806,0.500000,0.000000,0.000000,0.000000,1.000000
0.937350,0.957031,0.000000,0.323320,0.779177,0.754754,0.288325,0.005400,0.969447,0.014798,0.000000,0.000000,0.000000,0.000000,0.000000
0.553817,0.478577,0.400000,0.317218,0.572273,0.526931,0.552830,0.195217,0.603977,0.147392,0.300000,0.000000,0.000000,0.000000,1.000000
0.543700,0.488649,0.200000,0.212353,0.667834,0.643884,0.603275,0.527845,0.309608,0.327170,0.200000,0.000000,0.000000,0.000000,0.000000
0.560414,0.546318,0.200000,0.173553,0.926889,0.963467,0.625015,0.173865,0.948383,0.173355,0.000000,0.000000,0.000000,0.000000,0.000000
0.844358,0.838068,0.000000,0.213260,0.876344,0.874883,0.548063,0.083959,0.754903,0.155791,0.000000,0.000000,0.000000,0.000000,0.000000
0.936953,0.966826,0.000000,0.013431,0.562221,0.549469,0.545061,0.104972,0.990308,0.029368,0.000000,0.000000,0.000000,0.000000,0.000000
0.043637,0.116548,0.500000,0.475846,0.054070,0.000000,0.157342,0.819253,0.190837,0.800713,0.600000,0.000000,0.000000,0.000000,1.000000
0.930684,0.895805,0.100000,0.373687,0.835657,0.752615,0.381880,0.085898,0.676050,0.055226,0.200000,0.000000,0.000000,0.000000,0.000000
0.821395,0.827147,0.000000,0.083584,0.969740,0.973026,0.537167,0.027494,0.636531,0.031304,0.000000,0.000000,0.000000,0.000000,0.000000
0.900871,0.887356,0.200000,0.198176,0.685584,0.602163,0.565557,0.259069,0.716557,0.378080,0.100000,0.000000,0.000000,0.000000,0.000000
0.313237,0.230813,0.400000,0.383063,0.231157,0.290972,0.469876,0.129957,0.264270,0.568364,0.300000,0.000000,0.000000,0.000000,0.000000
0.885796,0.910522,0.000000,0.201402,0.725816,0.788298,0.564261,0.022992,0.871940,0.018778,0.000000,0.000000,0.000000,0.000000,0.000000
0.488872,0.482000,0.100000,0.135702,0.543310,0.467103,0.615117,0.278539,0.898736,0.130818,0.000000,0.000000,0.000000,0.000000,0.000000
0.803476,0.785185,0.000000,0.061809,0.748444,0.802318,0.563417,0.099962,0.943736,0.056907,0.000000,0.000000,0.000000,0.000000,0.000000
0.961893,0.971999,0.000000,0.084015,0.809859,0.849979,0.543811,0.235054,0.918687,0.189213,0.000000,0.000000,0.000000,0.000000,0.000000
0.566420,0.509788,0.000000,0.098442,0.508322,0.443961,0.363538,0.034422,0.846335,0.114169,0.200000,0.000000,0.000000,0.000000,0.000000
0.328883,0.241113,0.000000,0.100264,0.872284,0.781474,0.623660,0.146921,0.743042,0.331484,0.100000,0.000000,0.000000,0.000000,0.000000
0.841850,0.854846,0.000000,0.235043,0.841545,0.875786,0.484893,0.239798,0.838754,0.092955,0.000000,0.000000,0.000000,0.000000,0.000000
0.607599,0.588631,0.100000,0.310156,0.847881,0.758855,0.566520,0.001561,0.608858,0.235603,0.000000,0.000000,0.000000,0.000000,0.000000
0.545011,0.551547,0.600000,0.650580,0.449583,0.369641,0.222191,0.201400,0.519908,0.307553,0.400000,1.000000,0.153621,0.200000,1.000000
0.605264,0.458650,0.200000,0.294657,0.332615,0.295084,0.598450,0.406199,0.296696,0.163783,0.200000,1.000000,0.079184,0.200000,1.000000
0.931447,0.960086,0.000000,0.130534,0.808303,0.832049,0.653925,0.010578,0.891141,0.005320,0.000000,0.000000,0.000000,0.000000,0.000000
0.773076,0.739511,0.000000,0.062864,0.661827,0.668730,0.591595,0.369567,0.624086,0.183709,0.000000,0.000000,0.000000,0.000000,0.000000
0.846941,0.854824,0.000000,0.346137,0.839656,0.902371,0.612819,0.069138,0.939885,0.147946,0.000000,0.000000,0.000000,0.000000,0.000000
0.740794,0.681153,0.100000,0.300444,0.894399,0.825775,0.748158,0.049688,0.495756,0.199003,0.000000,1.000000,0.024419,0.200000,0.000000
0.899007,0.930668,0.000000,0.091058,0.997365,0.953777,0.478192,0.007955,0.902236,0.138631,0.000000,0.000000,0.000000,0.000000,0.000000
0.814593,0.852002,0.000000,0.022524,0.768821,0.793103,0.334879,0.139109,0.841485,0.113185,0.000000,0.000000,0.000000,0.000000,0.000000
0.057012,0.082232,0.900000,0.615160,0.274601,0.161940,0.170545,0.843482,0.023634,0.400026,0.500000,1.000000,0.825011,0.400000,1.000000
0.831383,0.880058,0.200000,0.050341,0.870692,0.913850,0.613912,0.044488,0.851382,0.015563,0.000000,0.000000,0.000000,0.000000,0.000000
0.619346,0.691302,0.200000,0.528406,0.616159,0.471170,0.265599,0.273613,0.269852,0.208882,0.200000,1.000000,0.270871,0.200000,0.000000
0.352784,0.346294,0.200000,0.422134,0.548759,0.559916,0.300628,0.396983,0.594827,0.314703,0.400000,0.000000,0.000000,0.000000,0.000000
0.892191,0.889828,0.000000,0.127165,0.686243,0.717011,0.600081,0.028717,0.947404,0.002196,0.000000,0.000000,0.000000,0.000000,0.000000
0.794695,0.781527,0.000000,0.222706,0.771395,0.840053,0.582108,0.076085,0.674186,0.077902,0.000000,0.000000,0.000000,0.000000,0.000000
0.360286,0.281769,0.200000,0.261757,0.293786,0.198679,0.242270,0.426244,0.386175,0.216054,0.400000,1.000000,0.022005,0.400000,1.000000
0.630531,0.677310,0.000000,0.205583,0.772385,0.751471,0.657278,0.153887,0.766063,0.224003,0.100000,0.000000,0.000000,0.000000,0.000000
0.964925,0.960604,0.100000,0.356999,0.792510,0.885869,0.538579,0.188481,0.958082,0.173167,0.000000,0.000000,0.000000,0.000000,0.000000
0.948082,0.933698,0.100000,0.356045,0.641904,0.611693,0.452968,0.273074,0.882379,0.189580,0.200000,0.000000,0.000000,0.000000,0.000000
0.352776,0.332916,0.400000,0.206961,0.263954,0.275485,0.250459,0.660858,0.483847,0.330057,0.400000,0.000000,0.000000,0.000000,0.000000
0.728050,0.735631,0.200000,0.049424,0.914095,0.884382,0.469066,0.032354,0.786435,0.030515,0.000000,0.000000,0.000000,0.000000,0.000000
0.928226,0.915011,0.000000,0.167029,0.909841,0.828260,0.571171,0.072752,0.886409,0.044979,0.000000,0.000000,0.000000,0.000000,0.000000
0.458839,0.368212,0.200000,0.064966,0.686723,0.709910,0.675124,0.209130,0.592683,0.142354,0.000000,1.000000,0.009304,0.200000,0.000000
0.861259,0.858542,0.000000,0.242040,0.817900,0.817005,0.620879,0.342317,0.961099,0.231940,0.000000,0.000000,0.000000,0.000000,0.000000
0.556990,0.483383,0.300000,0.369525,0.234088,0.224977,0.579986,0.150777,0.275173,0.554103,0.100000,1.000000,0.037465,0.400000,0.000000
0.370729,0.341770,0.200000,0.295316,0.252521,0.343668,0.132077,0.158917,0.271909,0.578732,0.300000,0.000000,0.000000,0.000000,1.000000
0.373844,0.413441,0.100000,0.367242,0.490543,0.443169,0.722050,0.319656,0.483008,0.207062,0.400000,0.000000,0.000000,0.000000,0.000000
0.484332,0.383734,0.000000,0.068432,0.349486,0.449933,0.548658,0.052374,0.880368,0.190980,0.100000,0.000000,0.000000,0.000000,0.000000
0.170154,0.186135,0.300000,0.898272,0.068315,0.000000,0.197978,0.586876,0.034076,0.853922,0.700000,1.000000,1.000000,0.400000,0.000000
0.463185,0.578938,0.200000,0.543548,0.392955,0.315635,0.241640,0.430886,0.357122,0.274616,0.300000,0.000000,0.000000,0.000000,1.000000
0.423597,0.511222,0.100000,0.314014,0.494008,0.311268,0.168600,0.499014,0.225491,0.428218,0.200000,0.000000,0.000000,0.000000,1.000000
0.576661,0.540975,0.200000,0.273439,0.234599,0.101301,0.521530,0.682591,0.514787,0.572773,0.400000,0.000000,0.000000,0.000000,0.000000
0.373241,0.304574,0.200000,0.044439,0.518264,0.283506,0.099381,0.570436,0.371789,0.155014,0.300000,1.000000,0.032142,0.200000,0.000000
0.250270,0.266228,0.300000,0.362395,0.367281,0.243404,0.310963,0.592862,0.310338,0.507070,0.500000,1.000000,0.213980,0.400000,1.000000
0.271758,0.327076,0.400000,0.320234,0.608134,0.511425,0.372359,0.434338,0.313890,0.340613,0.500000,1.000000,0.905383,0.600000,0.000000
0.309104,0.381117,0.600000,0.288298,0.444625,0.251459,0.310517,0.630222,0.185308,0.467443,0.500000,0.000000,0.000000,0.000000,1.000000
0.765203,0.766894,0.000000,0.219173,0.871357,0.975473,0.501955,0.160527,0.817789,0.022299,0.000000,0.000000,0.000000,0.000000,0.000000
0.636992,0.573617,0.200000,0.030330,0.876625,0.888660,0.652499,0.076857,0.741467,0.358775,0.000000,0.000000,0.000000,0.000000,0.000000
0.634087,0.657287,0.100000,0.094013,0.801976,0.727456,0.614664,0.129083,0.635980,0.239448,0.200000,0.000000,0.000000,0.000000,0.000000
0.573939,0.492565,0.300000,0.182098,0.303888,0.244817,0.388799,0.417439,0.543504,0.297384,0.100000,1.000000,0.069476,0.200000,0.000000
0.739778,0.687144,0.000000,0.189331,0.567821,0.617859,0.639468,0.201270,0.778826,0.142702,0.100000,0.000000,0.000000,0.000000,0.000000
0.977875,0.974305,0.000000,0.165901,0.885794,0.904360,0.584527,0.011929,0.928850,0.225982,0.000000,0.000000,0.000000,0.000000,0.000000
0.673672,0.724021,0.100000,0.352304,0.539056,0.580949,0.381935,0.036686,0.847867,0.325619,0.000000,0.000000,0.000000,0.000000,0.000000
0.484585,0.394729,0.400000,0.384767,0.421320,0.395335,0.463845,0.150562,0.422257,0.587463,0.300000,0.000000,0.000000,0.000000,0.000000
0.280769,0.232048,0.200000,0.565905,0.392505,0.368710,0.542592,0.621516,0.539778,0.453870,0.000000,0.000000,0.000000,0.000000,0.000000
0.725899,0.744089,0.000000,0.231606,0.754867,0.862059,0.401596,0.232532,0.987693,0.131243,0.100000,0.000000,0.000000,0.000000,0.000000
0.491758,0.463724,0.200000,0.481423,0.572170,0.520448,0.385561,0.711153,0.550032,0.499707,0.000000,0.000000,0.000000,0.000000,0.000000
0.507800,0.582553,0.500000,0.512126,0.490228,0.390023,0.334023,0.392182,0.365661,0.422152,0.500000,0.000000,0.000000,0.000000,1.000000
0.996421,1.000000,0.000000,0.054663,0.889902,0.806486,0.432419,0.068489,0.859739,0.092401,0.000000,0.000000,0.000000,0.000000,0.000000
0.956747,0.886015,0.000000,0.535646,0.905973,0.822160,0.479905,0.323384,0.539205,0.210517,0.200000,0.000000,0.000000,0.000000,0.000000
0.314624,0.283070,0.000000,0.336091,0.514073,0.471446,0.380679,0.287446,0.421561,0.449508,0.300000,1.000000,0.021884,0.400000,0.000000
0.993178,0.984799,0.000000,0.028869,0.963865,1.000000,0.496053,0.036745,0.915971,0.078325,0.000000,0.000000,0.000000,0.000000,0.000000
0.795060,0.807315,0.000000,0.120496,0.628639,0.607963,0.525110,0.319580,0.524683,0.308939,0.100000,0.000000,0.000000,0.000000,0.000000
0.959044,0.960277,0.000000,0.060448,0.821390,0.877378,0.469829,0.127495,0.981007,0.150423,0.000000,0.000000,0.000000,0.000000,0.000000
0.749644,0.766751,0.000000,0.049361,0.906227,0.971728,0.456324,0.091220,0.757760,0.006225,0.000000,0.000000,0.000000,0.000000,0.000000
0.571887,0.515794,0.200000,0.291728,0.387979,0.483142,0.742839,0.234669,0.425951,0.314313,0.200000,0.000000,0.000000,0.000000,0.000000
0.544815,0.430438,0.300000,0.369740,0.263586,0.320616,0.493013,0.359654,0.416985,0.479066,0.400000,1.000000,0.002112,0.200000,0.000000
0.923041,0.929976,0.000000,0.039408,0.969413,1.000000,0.349032,0.045194,0.942050,0.105878,0.000000,0.000000,0.000000,0.000000,0.000000
0.988975,0.993176,0.000000,0.041944,0.952912,0.901779,0.468112,0.365244,0.951353,0.152527,0.000000,0.000000,0.000000,0.000000,0.000000
0.850256,0.898974,0.000000,0.027029,0.605342,0.571270,0.382730,0.043165,0.377317,0.136951,0.000000,0.000000,0.000000,0.000000,0.000000
0.649288,0.559806,0.300000,0.096408,0.225613,0.211159,0.200478,0.556422,0.620480,0.142775,0.000000,0.000000,0.000000,0.000000,1.000000
0.578177,0.728738,0.200000,0.355233,0.506768,0.427303,0.280510,0.470106,0.515033,0.315978,0.500000,1.000000,0.042259,0.200000,0.000000
0.745798,0.730707,0.100000,0.427685,0.657180,0.725266,0.368268,0.148630,0.952444,0.399927,0.100000,0.000000,0.000000,0.000000,0.000000
0.078658,0.142052,0.700000,0.533010,0.204568,0.079585,0.062320,0.916017,0.241838,0.815292,0.400000,1.000000,1.000000,1.000000,1.000000
0.716931,0.710425,0.000000,0.041722,0.743597,0.818993,0.651089,0.046993,0.859681,0.148338,0.000000,0.000000,0.000000,0.000000,0.000000
0.328313,0.312915,0.300000,0.442516,0.357814,0.243363,0.361078,0.561150,0.522564,0.474814,0.300000,0.000000,0.000000,0.000000,0.000000
0.857926,0.879069,0.000000,0.154462,0.553046,0.554594,0.379384,0.068867,0.970100,0.004937,0.000000,0.000000,0.000000,0.000000,0.000000
0.704128,0.658315,0.000000,0.081632,0.989982,1.000000,0.408858,0.036263,0.959282,0.062941,0.000000,0.000000,0.000000,0.000000,0.000000
0.223700,0.356756,0.400000,0.659083,0.571010,0.486908,0.191558,0.768521,0.324309,0.672886,0.300000,1.000000,0.147744,0.600000,0.000000
0.358520,0.448490,0.600000,0.283881,0.520032,0.442607,0.195130,0.317501,0.506200,0.749538,0.500000,1.000000,0.120357,0.400000,1.000000
0.607996,0.561191,0.000000,0.226258,0.858500,0.721526,0.459453,0.028914,0.758639,0.418460,0.100000,0.000000,0.000000,0.000000,0.000000
0.110144,0.228207,0.100000,0.644609,0.505559,0.452904,0.169223,0.453608,0.526687,0.363372,0.500000,1.000000,0.054035,0.400000,1.000000
0.404954,0.505808,0.100000,0.292929,0.519829,0.439669,0.125946,0.696517,0.477096,0.374201,0.400000,1.000000,0.336129,0.600000,1.000000
0.021939,0.010504,0.300000,0.863446,0.034461,0.000000,0.082555,0.754155,0.180750,0.885323,0.500000,1.000000,0.099248,0.600000,1.000000
0.889386,0.885086,0.200000,0.065408,0.944599,0.927872,0.474820,0.032133,0.673858,0.050551,0.000000,0.000000,0.000000,0.000000,0.000000
0.093818,0.146389,0.300000,0.136744,0.387151,0.241306,0.201730,0.309747,0.268953,0.469315,0.200000,0.000000,0.000000,0.000000,0.000000
0.787583,0.809115,0.000000,0.015471,0.784856,0.841141,0.628495,0.079434,0.718503,0.005078,0.000000,0.000000,0.000000,0.000000,0.000000
0.453015,0.452166,0.000000,0.376306,0.377876,0.384246,0.408822,0.294894,0.314753,0.285353,0.200000,1.000000,0.133298,0.400000,0.000000
0.520292,0.561239,0.100000,0.153372,0.850716,0.794605,0.275729,0.203380,0.902894,0.186820,0.000000,0.000000,0.000000,0.000000,0.000000
0.542914,0.534043,0.100000,0.143473,0.653265,0.621854,0.467616,0.278075,0.605271,0.426711,0.000000,1.000000,0.068042,0.200000,0.000000
0.847952,0.904524,0.100000,0.252715,0.680049,0.638858,0.476202,0.191530,0.567933,0.310549,0.000000,0.000000,0.000000,0.000000,0.000000
0.889370,0.897828,0.000000,0.081231,0.649063,0.632762,0.521940,0.006712,0.899114,0.055120,0.000000,0.000000,0.000000,0.000000,0.000000
0.151495,0.288949,0.700000,0.520649,0.329172,0.210884,0.059669,0.505342,0.192991,0.860071,0.800000,1.000000,0.010736,0.600000,1.000000
0.763587,0.756499,0.100000,0.303902,0.731832,0.692464,0.462020,0.156614,0.635693,0.110256,0.000000,0.000000,0.000000,0.000000,0.000000
0.197355,0.291298,0.300000,0.392308,0.490521,0.410510,0.377947,0.582253,0.628104,0.629956,0.500000,1.000000,0.149766,0.400000,1.000000
0.949353,0.933593,0.000000,0.113677,0.608760,0.602132,0.659501,0.199494,0.985864,0.078348,0.000000,0.000000,0.000000,0.000000,0.000000
0.689558,0.625472,0.100000,0.118276,0.920616,0.971704,0.481925,0.319428,0.745346,0.244333,0.100000,0.000000,0.000000,0.000000,0.000000
0.411979,0.294727,0.300000,0.537088,0.441074,0.339732,0.578910,0.484483,0.400781,0.503326,0.400000,1.000000,0.045054,0.200000,0.000000
0.101720,0.176340,0.500000,0.657779,0.052866,0.000000,0.212920,0.898933,0.122748,0.731784,1.000000,1.000000,0.391329,0.600000,1.000000
0.486820,0.551558,0.000000,0.584117,0.605158,0.684912,0.514992,0.063445,0.831952,0.115615,0.000000,0.000000,0.000000,0.000000,0.000000
0.338508,0.411575,0.900000,0.786810,0.133738,0.087604,0.339920,0.907978,0.119403,0.688814,1.000000,1.000000,0.161521,0.800000,1.000000
0.848094,0.803146,0.000000,0.162202,0.807896,0.726989,0.450213,0.209629,0.835678,0.017377,0.000000,1.000000,0.142113,0.400000,0.000000
0.819236,0.824787,0.200000,0.127206,0.535837,0.491495,0.518423,0.019373,0.956165,0.102849,0.000000,0.000000,0.000000,0.000000,0.000000
0.661581,0.599460,0.100000,0.362835,0.344913,0.335529,0.443189,0.206065,0.458777,0.712000,0.100000,0.000000,0.000000,0.000000,1.000000
0.581171,0.475769,0.100000,0.308442,0.449860,0.291005,0.249513,0.711198,0.564281,0.535258,0.000000,0.000000,0.000000,0.000000,0.000000
0.872306,0.856040,0.100000,0.075010,0.715393,0.675519,0.601616,0.026145,0.860622,0.020784,0.000000,0.000000,0.000000,0.000000,0.000000
0.283393,0.351648,0.200000,0.377550,0.364635,0.191044,0.420665,0.549022,0.486327,0.691853,0.300000,1.000000,0.427280,0.400000,1.000000
0.404350,0.492760,0.100000,0.563265,0.313252,0.222263,0.468926,0.859201,0.159096,0.564306,0.600000,1.000000,0.001150,0.400000,0.000000
0.594198,0.705157,0.100000,0.127268,0.586442,0.467635,0.190681,0.516256,0.131197,0.445452,0.300000,1.000000,0.086701,0.600000,1.000000
0.751895,0.719307,0.000000,0.067042,0.938170,0.949166,0.511019,0.185276,0.803771,0.075677,0.000000,0.000000,0.000000,0.000000,0.000000
0.918505,0.947396,0.000000,0.332777,0.655140,0.637953,0.442920,0.097924,0.962786,0.118416,0.000000,0.000000,0.000000,0.000000,0.000000
0.367472,0.336701,0.200000,0.148834,0.813140,0.904629,0.481455,0.101324,0.569951,0.096245,0.000000,0.000000,0.000000,0.000000,0.000000
0.572774,0.454527,0.100000,0.385601,0.712016,0.762196,0.483540,0.052289,0.552701,0.259476,0.000000,0.000000,0.000000,0.000000,0.000000
0.462655,0.424893,0.000000,0.513586,0.306501,0.170780,0.159985,0.442412,0.334058,0.663220,0.400000,0.000000,0.000000,0.000000,1.000000
0.270960,0.369955,0.500000,0.535613,0.118688,0.029356,0.396260,0.659972,0.308089,0.692416,0.500000,1.000000,0.422039,0.400000,1.000000
0.280115,0.385738,0.100000,0.385672,0.536569,0.405902,0.186983,0.421972,0.312787,0.393904,0.300000,0.000000,0.000000,0.000000,1.000000
0.870159,0.890524,0.000000,0.160869,0.789163,0.763916,0.709047,0.076312,0.751278,0.346044,0.000000,0.000000,0.000000,0.000000,0.000000
0.368543,0.300965,0.400000,0.620718,0.227660,0.343285,0.403150,0.520551,0.298009,0.278891,0.000000,0.000000,0.000000,0.000000,0.000000
0.536939,0.496294,0.100000,0.137728,0.609140,0.677346,0.566600,0.315491,0.788362,0.236659,0.000000,0.000000,0.000000,0.000000,0.000000
0.672676,0.619976,0.200000,0.493008,0.540647,0.459339,0.316588,0.529837,0.553536,0.556259,0.100000,0.000000,0.000000,0.000000,0.000000
0.966044,0.948926,0.000000,0.137568,0.862047,0.961337,0.599570,0.058495,0.877957,0.198643,0.000000,0.000000,0.000000,0.000000,0.000000
